dateTransfer;datetimeTransfer;clientNumber;transferValue;transferCurrency;transferID;transferLog;destinationBankNumber;destinationBankBranch;destinationBankAccount
2022-05-18;2022-05-18T22:50:09Z;4862;3406.95;zing ƒ;20222093;;33;3321;26076-4
2022-05-18;2022-05-18T19:44:13Z;1217;6896.77;dollar $;20222092;;666;1100;61795-2
2022-05-18;2022-05-18T10:31:49Z;3715;6558.08;zing ƒ;20222091;;33;9921;83139-0
2022-05-18;2022-05-18T09:04:31Z;5243;6787.34;dollar $;20222090;;33;2231;33219-5
2022-05-18;2022-05-18T09:01:28Z;3100;6988;zing ƒ;20222089;;666;1200;63217-8
2022-05-18;2022-05-18T07:44:47Z;1121;8863;british pound £;20222088;;33;4425;38721-4
2022-05-17;2022-05-17T13:56:42Z;3100;4335.05;dollar $;20222087;;666;1002;68375-0
2022-05-17;2022-05-17T13:27:05Z;1121;10471.23;british pound £;20222086;;666;8521;26534-1
2022-05-17;2022-05-17T09:17:42Z;5516;3906.73;zing ƒ;20222085;;33;1979;45859-3
2022-05-16;2022-05-16T18:25:18Z;3100;9798;zing ƒ;20222084;;666;9921;56804-7
2022-05-16;2022-05-16T16:12:19Z;2489;7178.46;dollar $;20222083;;421;1200;30713-3
2022-05-16;2022-05-16T14:45:06Z;5188;9534.93;dollar $;20222082;;33;2231;77839-1
2022-05-16;2022-05-16T08:01:41Z;2197;3809.2;dollar $;20222081;;33;4078;25466-6
2022-05-16;2022-05-16T02:33:32Z;5243;11559.41;dollar $;20222080;;33;9921;80853-7
2022-05-15;2022-05-15T15:43:45Z;5987;5104.92;zing ƒ;20222079;;421;4078;67481-3
2022-05-15;2022-05-15T12:44:19Z;5986;3876;dollar $;20222078;;33;2400;47771-9
2022-05-15;2022-05-15T12:29:36Z;3795;10348.58;zing ƒ;20222077;;290;3321;77256-8
2022-05-15;2022-05-15T03:34:20Z;2727;9104;dollar $;20222076;;290;1979;62719-0
2022-05-15;2022-05-15T03:25:49Z;1121;10356;dollar $;20222075;;33;1979;28234-7
2022-05-15;2022-05-15T02:17:22Z;5243;4125.3;dollar $;20222074;;290;9921;48324-5
2022-05-15;2022-05-15T00:50:32Z;5516;3593.49;dollar $;20222073;;33;8521;29994-0
2022-05-14;2022-05-14T17:01:01Z;5516;8858.9;british pound £;20222072;;666;1100;42814-9
2022-05-14;2022-05-14T15:47:20Z;5516;10542.48;zing ƒ;20222071;;421;8800;45891-8
2022-05-14;2022-05-14T12:07:57Z;5986;6491;zing ƒ;20222070;;33;6317;38493-1
2022-05-13;2022-05-13T23:54:06Z;1121;8212.42;dollar $;20222069;;33;2400;43966-4
2022-05-13;2022-05-13T19:41:11Z;2489;5364.08;dollar $;20222068;;33;4425;67501-1
2022-05-13;2022-05-13T19:26:38Z;5832;9626.8;zing ƒ;20222067;;290;3321;34049-7
2022-05-13;2022-05-13T17:50:05Z;4465;4848;zing ƒ;20222066;;666;3321;32859-1
2022-05-13;2022-05-13T17:04:32Z;6032;2911;dollar $;20222065;;421;5420;82243-2
2022-05-13;2022-05-13T08:37:53Z;2489;6028.4;zing ƒ;20222064;;666;4078;68935-5
2022-05-12;2022-05-12T23:26:37Z;2197;6413.12;zing ƒ;20222063;;421;1100;84965-4
2022-05-12;2022-05-12T23:06:29Z;2489;8126;dollar $;20222062;;421;4425;71428-5
2022-05-12;2022-05-12T16:36:08Z;1121;6073;dollar $;20222061;;666;4078;46455-4
2022-05-12;2022-05-12T14:23:12Z;5764;6338;dollar $;20222060;;33;6317;29303-9
2022-05-12;2022-05-12T12:44:28Z;4965;5151;dollar $;20222059;;33;9921;51562-8
2022-05-12;2022-05-12T10:56:18Z;4965;9292.93;zing ƒ;20222058;;33;8521;28727-8
2022-05-12;2022-05-12T05:59:32Z;5987;1408;dollar $;20222057;;290;2231;50387-9
2022-05-12;2022-05-12T02:34:16Z;4608;5369.5;british pound £;20222056;;33;1979;83063-4
2022-05-12;2022-05-12T01:23:33Z;6032;9479;dollar $;20222055;;666;1200;58402-8
2022-05-11;2022-05-11T22:54:37Z;4608;5970.03;dollar $;20222054;;33;8521;36798-8
2022-05-11;2022-05-11T18:20:58Z;2197;4315.69;dollar $;20222053;;290;4425;54207-4
2022-05-11;2022-05-11T16:53:29Z;1945;9030.19;dollar $;20222052;;33;8521;85512-0
2022-05-11;2022-05-11T15:09:41Z;2489;10612;british pound £;20222051;;290;1002;58225-6
2022-05-11;2022-05-11T14:43:51Z;4965;3629;dollar $;20222050;;33;6317;67738-4
2022-05-11;2022-05-11T12:00:09Z;5764;9846;dollar $;20222049;;421;1002;56947-2
2022-05-11;2022-05-11T09:15:23Z;4465;9269.8;dollar $;20222048;;33;5420;56665-1
2022-05-11;2022-05-11T04:54:36Z;3294;2506.54;zing ƒ;20222047;;666;4078;29816-8
2022-05-11;2022-05-11T04:27:40Z;1455;5575;dollar $;20222046;;33;2231;76822-6
2022-05-11;2022-05-11T04:16:53Z;1217;6790.39;dollar $;20222045;;666;6317;60088-4
2022-05-11;2022-05-11T03:13:08Z;4465;6573;dollar $;20222044;;421;2400;26694-5
2022-05-11;2022-05-11T03:01:28Z;5188;7477.51;dollar $;20222043;;421;8521;48442-2
2022-05-10;2022-05-10T21:31:22Z;1297;6866.17;dollar $;20222042;;421;2231;48998-9
2022-05-10;2022-05-10T20:08:43Z;1121;4813;dollar $;20222041;;290;2231;32419-4
2022-05-10;2022-05-10T16:22:08Z;5516;6824;dollar $;20222040;;666;9921;77768-5
2022-05-10;2022-05-10T14:58:47Z;5987;3217;dollar $;20222039;;666;4425;63446-8
2022-05-10;2022-05-10T12:03:04Z;5243;6077;dollar $;20222038;;421;2231;73625-3
2022-05-10;2022-05-10T09:29:50Z;1455;7273;zing ƒ;20222037;;666;5420;29680-9
2022-05-10;2022-05-10T01:23:16Z;4465;6869.87;dollar $;20222036;;290;8521;79433-8
2022-05-09;2022-05-09T23:23:31Z;3100;6925.63;dollar $;20222035;;421;6552;64142-2
2022-05-09;2022-05-09T22:43:24Z;1945;6351.06;british pound £;20222034;;666;1002;50059-0
2022-05-09;2022-05-09T17:02:15Z;3284;104;dollar $;20222033;;666;2231;74766-2
2022-05-09;2022-05-09T11:54:30Z;1945;9181.96;dollar $;20222032;;290;1979;64842-4
2022-05-09;2022-05-09T04:10:51Z;1297;6549.55;zing ƒ;20222031;;666;6552;85282-4
2022-05-09;2022-05-09T03:14:31Z;3100;5758;british pound £;20222030;;421;6317;31767-1
2022-05-09;2022-05-09T02:03:33Z;3795;12430;zing ƒ;20222029;;33;1100;50597-7
2022-05-08;2022-05-08T21:04:16Z;5986;10870;dollar $;20222028;;666;5420;41439-0
2022-05-08;2022-05-08T14:44:06Z;1121;7108.31;dollar $;20222027;;666;4078;29075-5
2022-05-08;2022-05-08T03:13:18Z;5243;8772;dollar $;20222026;;33;4425;79021-5
2022-05-07;2022-05-07T22:50:45Z;1945;4474.31;dollar $;20222025;;666;8800;26040-6
2022-05-07;2022-05-07T22:26:05Z;4023;4654;zing ƒ;20222024;;421;4078;53772-1
2022-05-07;2022-05-07T21:01:59Z;1297;7942.56;british pound £;20222023;;290;1979;67594-1
2022-05-07;2022-05-07T14:54:24Z;4965;4966;dollar $;20222022;;666;3321;51991-4
2022-05-07;2022-05-07T13:35:40Z;6032;6530;zing ƒ;20222021;;421;1100;74723-1
2022-05-07;2022-05-07T07:37:42Z;3100;6743.97;dollar $;20222020;;33;8800;85974-9
2022-05-07;2022-05-07T07:03:15Z;3100;5096;british pound £;20222019;;421;1002;82547-6
2022-05-07;2022-05-07T02:18:48Z;5188;4472.82;zing ƒ;20222018;;33;9921;83088-3
2022-05-07;2022-05-07T00:49:16Z;1217;5406.62;british pound £;20222017;;421;9921;63555-2
2022-05-07;2022-05-07T00:10:14Z;2197;10053;dollar $;20222016;;666;3321;73775-1
2022-05-06;2022-05-06T22:14:57Z;2489;8981;zing ƒ;20222015;;290;1200;74442-9
2022-05-06;2022-05-06T22:04:29Z;6032;6136;euro €;20222014;;421;4078;36919-8
2022-05-06;2022-05-06T20:55:43Z;5243;6614;dollar $;20222013;;421;3321;49521-9
2022-05-06;2022-05-06T11:05:03Z;6032;2593.89;dollar $;20222012;;421;8800;46376-8
2022-05-06;2022-05-06T10:24:06Z;5987;8661;dollar $;20222011;;666;2400;64354-7
2022-05-06;2022-05-06T07:33:17Z;3100;12206;dollar $;20222010;;666;9921;83722-2
2022-05-06;2022-05-06T06:31:19Z;1297;7881;dollar $;20222009;;290;5420;67729-1
2022-05-06;2022-05-06T00:40:15Z;4465;10849.95;dollar $;20222008;;666;6552;71109-7
2022-05-05;2022-05-05T21:07:27Z;1121;5581.41;dollar $;20222007;;421;4078;51650-8
2022-05-05;2022-05-05T16:26:11Z;1217;3762;british pound £;20222006;;33;1002;47874-8
2022-05-05;2022-05-05T14:26:35Z;2197;2507;dollar $;20222005;;666;6552;52684-9
2022-05-05;2022-05-05T12:51:27Z;1945;3712;dollar $;20222004;;290;5420;56210-2
2022-05-05;2022-05-05T10:38:26Z;5832;3758;british pound £;20222003;;421;6317;79933-7
2022-05-05;2022-05-05T10:38:20Z;4465;8869;dollar $;20222002;;421;9921;56844-7
2022-05-05;2022-05-05T08:12:06Z;1217;2459;dollar $;20222001;;421;4078;51214-0
2022-05-05;2022-05-05T05:29:03Z;4965;7488;dollar $;20222000;;666;3321;85480-8
2022-05-05;2022-05-05T04:12:11Z;5188;6256.21;dollar $;20221999;;290;2400;44795-5
2022-05-05;2022-05-05T03:29:42Z;1217;8353.85;zing ƒ;20221998;;33;2400;40133-5
2022-05-05;2022-05-05T00:49:06Z;4465;7165.62;dollar $;20221997;;421;6552;46108-1
2022-05-04;2022-05-04T22:27:33Z;3100;7432;dollar $;20221996;;290;1002;60268-7
2022-05-04;2022-05-04T21:52:22Z;1121;5741;zing ƒ;20221995;;421;1979;57506-2
2022-05-04;2022-05-04T20:52:38Z;1217;5883;dollar $;20221994;;290;1200;80125-1
2022-05-04;2022-05-04T14:48:26Z;3100;8164;dollar $;20221993;;33;6552;77620-2
2022-05-04;2022-05-04T11:24:36Z;5188;8491;euro €;20221992;;666;1002;61216-8
2022-05-04;2022-05-04T10:09:01Z;5243;1458;dollar $;20221991;;666;5420;81783-7
2022-05-04;2022-05-04T09:08:50Z;1217;7274;euro €;20221990;;421;6317;49895-1
2022-05-04;2022-05-04T04:55:24Z;4862;1442;dollar $;20221989;;290;2400;39636-4
2022-05-03;2022-05-03T19:12:38Z;5243;7450.62;dollar $;20221988;;666;2400;85500-2
2022-05-03;2022-05-03T10:55:53Z;5986;8806.2;dollar $;20221987;;290;8800;63413-8
2022-05-03;2022-05-03T10:31:47Z;5764;3887;zing ƒ;20221986;;33;2231;76059-3
2022-05-03;2022-05-03T10:19:49Z;1297;7129.25;dollar $;20221985;;421;3321;53077-2
2022-05-03;2022-05-03T08:07:07Z;2727;1340.24;dollar $;20221984;;33;6317;38273-6
2022-05-02;2022-05-02T18:46:38Z;1297;4632.72;dollar $;20221983;;290;1100;33874-2
2022-05-02;2022-05-02T17:07:31Z;5764;6532;british pound £;20221982;;666;6552;61724-7
2022-05-02;2022-05-02T11:03:34Z;3100;5189;dollar $;20221981;;666;1100;68608-0
2022-05-02;2022-05-02T10:39:24Z;3284;2051;dollar $;20221980;;33;3321;32423-0
2022-05-01;2022-05-01T22:32:01Z;6032;7914.26;british pound £;20221979;;421;8800;86142-5
2022-05-01;2022-05-01T10:57:11Z;2197;5007;dollar $;20221978;;421;8521;53916-7
2022-05-01;2022-05-01T10:05:31Z;1945;6563;dollar $;20221977;;666;3321;80657-1
2022-05-01;2022-05-01T09:19:19Z;3795;7295;dollar $;20221976;;290;1200;53911-3
2022-05-01;2022-05-01T07:08:39Z;5764;11149.3;dollar $;20221975;;33;4078;68798-5
2022-05-01;2022-05-01T04:21:43Z;5764;10502.92;dollar $;20221974;;33;5420;49098-8
2022-05-01;2022-05-01T02:49:53Z;2489;2178;zing ƒ;20221973;;421;9921;58464-8
2022-05-01;2022-05-01T02:36:34Z;2489;2231;dollar $;20221972;;33;6552;44205-2
2022-04-30;2022-04-30T19:33:19Z;5832;6984;euro €;20221971;;290;1979;49795-4
2022-04-30;2022-04-30T14:39:44Z;1217;3114;dollar $;20221970;;33;5420;43809-0
2022-04-30;2022-04-30T10:13:37Z;5832;8149;dollar $;20221969;;290;4425;73682-9
2022-04-30;2022-04-30T08:24:34Z;2489;8652.44;dollar $;20221968;;33;6552;64356-5
2022-04-30;2022-04-30T06:03:39Z;5188;5679;british pound £;20221967;;290;6317;27731-3
2022-04-30;2022-04-30T06:02:06Z;3715;5197;british pound £;20221966;;421;6317;77487-1
2022-04-30;2022-04-30T03:29:01Z;1121;4558;euro €;20221965;;666;6552;63140-6
2022-04-29;2022-04-29T23:02:04Z;6032;4686;dollar $;20221964;;666;5420;84028-5
2022-04-29;2022-04-29T20:03:14Z;1217;8979.67;dollar $;20221963;;290;2400;52409-1
2022-04-29;2022-04-29T19:39:00Z;5188;6946.14;dollar $;20221962;;33;2231;66267-9
2022-04-29;2022-04-29T18:04:07Z;6032;6297.17;dollar $;20221961;;666;6317;47231-0
2022-04-29;2022-04-29T14:18:32Z;5188;3991;zing ƒ;20221960;;421;4425;44186-1
2022-04-29;2022-04-29T13:43:52Z;1217;4901.48;dollar $;20221959;;290;9921;44325-5
2022-04-29;2022-04-29T13:00:06Z;4023;4309.78;zing ƒ;20221958;;666;2400;29757-0
2022-04-29;2022-04-29T11:58:14Z;1217;3435;dollar $;20221957;;290;1002;38941-4
2022-04-29;2022-04-29T09:22:41Z;4023;7901.63;zing ƒ;20221956;;666;8800;38224-8
2022-04-29;2022-04-29T08:47:30Z;5243;5554;dollar $;20221955;;666;5420;32309-8
2022-04-29;2022-04-29T08:43:46Z;3284;2485.84;british pound £;20221954;;33;8521;76427-4
2022-04-29;2022-04-29T07:38:19Z;3284;5634.55;dollar $;20221953;;666;5420;63418-0
2022-04-29;2022-04-29T07:09:52Z;4465;2754.72;dollar $;20221952;;666;6317;30405-4
2022-04-28;2022-04-28T20:27:53Z;6032;4913.16;british pound £;20221951;;421;6317;67046-1
2022-04-28;2022-04-28T18:06:19Z;5832;9491;zing ƒ;20221950;;666;4425;43369-3
2022-04-28;2022-04-28T15:03:31Z;5188;8469.21;zing ƒ;20221949;;290;1002;45949-8
2022-04-28;2022-04-28T13:57:42Z;5986;3510;dollar $;20221948;;421;1002;75560-4
2022-04-28;2022-04-28T13:31:18Z;6032;5453;dollar $;20221947;;666;1100;67806-4
2022-04-28;2022-04-28T11:47:14Z;6032;7479.6;dollar $;20221946;;421;3321;77655-6
2022-04-28;2022-04-28T11:18:14Z;5188;2051;dollar $;20221945;;290;4078;45569-1
2022-04-28;2022-04-28T07:45:41Z;4465;6597.17;dollar $;20221944;;666;2231;37046-8
2022-04-28;2022-04-28T06:50:06Z;3294;6860;dollar $;20221943;;666;6317;67458-2
2022-04-28;2022-04-28T06:25:52Z;5516;6886;british pound £;20221942;;290;5420;82846-3
2022-04-27;2022-04-27T22:11:18Z;3795;11232;dollar $;20221941;;33;8800;77356-6
2022-04-27;2022-04-27T19:48:21Z;4862;4071.92;british pound £;20221940;;666;5420;60152-0
2022-04-27;2022-04-27T16:47:07Z;1297;7504;dollar $;20221939;;421;1200;85068-9
2022-04-27;2022-04-27T13:53:49Z;5188;7741;zing ƒ;20221938;;290;8521;27105-0
2022-04-27;2022-04-27T09:56:47Z;1455;7230.12;dollar $;20221937;;33;9921;73087-4
2022-04-27;2022-04-27T07:30:13Z;4465;5853;dollar $;20221936;;666;8521;85186-5
2022-04-27;2022-04-27T06:49:41Z;5987;6743.55;dollar $;20221935;;421;1200;72480-5
2022-04-27;2022-04-27T04:01:44Z;4023;6693.15;dollar $;20221934;;666;1002;52816-2
2022-04-27;2022-04-27T03:41:17Z;5516;8392;dollar $;20221933;;421;1979;75475-1
2022-04-27;2022-04-27T02:51:31Z;5986;4185;dollar $;20221932;;666;5420;66478-8
2022-04-26;2022-04-26T21:20:07Z;2489;6602;zing ƒ;20221931;;33;8521;49364-2
2022-04-26;2022-04-26T20:43:23Z;1297;3992;dollar $;20221930;;666;3321;73952-8
2022-04-26;2022-04-26T20:18:20Z;3294;3947.63;dollar $;20221929;;33;8521;71136-0
2022-04-26;2022-04-26T17:59:58Z;1455;3728;zing ƒ;20221928;;421;6317;43053-7
2022-04-26;2022-04-26T16:48:52Z;5188;4456;dollar $;20221927;;290;2231;64592-0
2022-04-26;2022-04-26T15:03:23Z;3715;4904.8;dollar $;20221926;;290;8521;71035-1
2022-04-26;2022-04-26T14:44:34Z;3795;8008.1;zing ƒ;20221925;;33;4425;50634-2
2022-04-26;2022-04-26T14:04:02Z;5987;5421;dollar $;20221924;;290;5420;30504-6
2022-04-26;2022-04-26T13:55:06Z;5764;5548.62;dollar $;20221923;;666;1002;39699-9
2022-04-26;2022-04-26T12:12:45Z;2489;5042;dollar $;20221922;;33;8521;47568-5
2022-04-26;2022-04-26T06:32:44Z;1217;4831;dollar $;20221921;;290;4425;46308-0
2022-04-26;2022-04-26T05:58:36Z;4965;4609;british pound £;20221920;;33;2231;28992-5
2022-04-26;2022-04-26T04:51:23Z;4965;7166;dollar $;20221919;;666;8521;29429-4
2022-04-25;2022-04-25T23:56:40Z;3795;8490.67;dollar $;20221918;;421;3321;80847-3
2022-04-25;2022-04-25T18:08:52Z;4862;6448;dollar $;20221917;;421;1200;46881-1
2022-04-25;2022-04-25T15:17:46Z;2197;5229;zing ƒ;20221916;;421;1002;28881-7
2022-04-25;2022-04-25T11:56:31Z;4862;9566.73;dollar $;20221915;;33;1200;72170-4
2022-04-25;2022-04-25T08:36:57Z;4862;4268.35;british pound £;20221914;;33;6552;60251-5
2022-04-25;2022-04-25T08:07:20Z;5243;3003.31;dollar $;20221913;;290;5420;46429-3
2022-04-25;2022-04-25T04:01:18Z;5516;8097;dollar $;20221912;;290;4425;45634-5
2022-04-24;2022-04-24T15:32:47Z;4862;3733.66;dollar $;20221911;;290;1200;49227-9
2022-04-24;2022-04-24T14:07:46Z;6032;4708;zing ƒ;20221910;;290;1200;73403-2
2022-04-24;2022-04-24T12:32:28Z;3294;5497.12;dollar $;20221909;;33;9921;81274-7
2022-04-24;2022-04-24T09:59:30Z;4965;6084;dollar $;20221908;;33;1200;68124-9
2022-04-24;2022-04-24T06:31:16Z;5987;7515;dollar $;20221907;;290;4078;59577-2
2022-04-24;2022-04-24T03:18:26Z;2727;775.07;dollar $;20221906;;421;9921;26385-8
2022-04-23;2022-04-23T22:53:22Z;5764;2398;dollar $;20221905;;290;1100;27399-0
2022-04-23;2022-04-23T16:05:28Z;4023;6217.43;zing ƒ;20221904;;421;9921;78371-6
2022-04-23;2022-04-23T08:59:42Z;2727;3539.99;dollar $;20221903;;421;4078;41788-1
2022-04-23;2022-04-23T07:47:34Z;4965;8066;dollar $;20221902;;290;8800;32432-8
2022-04-23;2022-04-23T07:31:34Z;5986;8581;zing ƒ;20221901;;421;5420;44897-7
2022-04-23;2022-04-23T06:03:24Z;1217;2999;dollar $;20221900;;666;1100;80948-4
2022-04-23;2022-04-23T04:14:37Z;2489;8084.23;british pound £;20221899;;666;3321;79452-5
2022-04-23;2022-04-23T00:52:00Z;5832;7706.59;british pound £;20221898;;290;1100;43278-2
2022-04-23;2022-04-23T00:05:23Z;5516;5870.91;dollar $;20221897;;290;6317;24571-1
2022-04-22;2022-04-22T16:06:15Z;4965;5501;dollar $;20221896;;33;9921;30480-1
2022-04-22;2022-04-22T13:05:48Z;3100;10294;zing ƒ;20221895;;33;6317;57369-6
2022-04-22;2022-04-22T10:20:17Z;2489;11102.24;dollar $;20221894;;666;6317;27732-0
2022-04-22;2022-04-22T04:42:21Z;4965;5214.06;british pound £;20221893;;33;1100;57383-2
2022-04-22;2022-04-22T03:37:23Z;5516;7548;dollar $;20221892;;666;2231;84053-9
2022-04-22;2022-04-22T02:30:00Z;3284;5230;british pound £;20221891;;33;1200;34664-3
2022-04-21;2022-04-21T19:52:01Z;5188;5845;euro €;20221890;;33;2231;43250-8
2022-04-21;2022-04-21T17:21:15Z;2727;5073;dollar $;20221889;;33;1100;57480-8
2022-04-21;2022-04-21T15:04:17Z;4023;10283.13;dollar $;20221888;;666;6552;82227-6
2022-04-21;2022-04-21T14:14:43Z;4965;10830;zing ƒ;20221887;;290;9921;63312-7
2022-04-21;2022-04-21T03:57:11Z;4862;3335.67;dollar $;20221886;;421;6552;36210-7
2022-04-21;2022-04-21T03:26:59Z;6032;7437;zing ƒ;20221885;;666;2400;85733-5
2022-04-20;2022-04-20T18:59:48Z;4608;6206;dollar $;20221884;;421;9921;79637-5
2022-04-20;2022-04-20T17:42:22Z;4023;7123;dollar $;20221883;;666;6552;46003-0
2022-04-20;2022-04-20T12:42:07Z;4862;2877.97;zing ƒ;20221882;;290;1100;66131-8
2022-04-20;2022-04-20T07:29:33Z;2197;6542.58;british pound £;20221881;;666;1979;80298-2
2022-04-20;2022-04-20T07:27:37Z;5764;4509.77;dollar $;20221880;;666;1002;50039-4
2022-04-20;2022-04-20T06:29:18Z;3100;7156;british pound £;20221879;;33;3321;78225-4
2022-04-20;2022-04-20T04:40:20Z;4023;7952;euro €;20221878;;33;6317;27874-0
2022-04-20;2022-04-20T04:17:09Z;3715;7654;dollar $;20221877;;33;1979;44164-8
2022-04-19;2022-04-19T22:20:45Z;3795;5580;dollar $;20221876;;666;4425;37593-3
2022-04-19;2022-04-19T19:13:34Z;3795;8691;dollar $;20221875;;666;1100;41572-3
2022-04-19;2022-04-19T18:26:41Z;5832;3377;dollar $;20221874;;290;9921;64863-8
2022-04-19;2022-04-19T17:34:00Z;2727;3139.24;dollar $;20221873;;666;8800;43403-8
2022-04-19;2022-04-19T16:55:20Z;3100;5822;euro €;20221872;;290;1979;80959-5
2022-04-19;2022-04-19T16:37:01Z;1217;6820.84;zing ƒ;20221871;;290;6552;36620-5
2022-04-19;2022-04-19T14:05:43Z;2727;7593.23;zing ƒ;20221870;;421;1979;62188-6
2022-04-19;2022-04-19T07:53:50Z;1217;5058.24;zing ƒ;20221869;;290;8800;27229-8
2022-04-19;2022-04-19T04:39:43Z;3294;4885;dollar $;20221868;;666;6552;83866-0
2022-04-18;2022-04-18T22:33:16Z;4862;8500.3;zing ƒ;20221867;;666;1002;54371-3
2022-04-18;2022-04-18T17:00:29Z;1217;9286.28;dollar $;20221866;;290;4078;57552-1
2022-04-18;2022-04-18T12:24:28Z;2197;7962;dollar $;20221865;;666;4425;39889-1
2022-04-18;2022-04-18T10:56:43Z;4608;3989.02;dollar $;20221864;;666;6317;31849-1
2022-04-18;2022-04-18T10:05:02Z;3100;2096;british pound £;20221863;;421;1979;40873-7
2022-04-18;2022-04-18T06:28:12Z;3715;3466.2;dollar $;20221862;;290;6317;62928-2
2022-04-18;2022-04-18T04:16:02Z;3795;10445;dollar $;20221861;;290;9921;50733-8
2022-04-18;2022-04-18T03:01:30Z;5986;3514.79;dollar $;20221860;;666;4078;37160-8
2022-04-17;2022-04-17T23:00:04Z;5986;7273;dollar $;20221859;;666;1200;79761-4
2022-04-17;2022-04-17T11:42:59Z;1455;13573.99;dollar $;20221858;;666;8800;69564-0
2022-04-17;2022-04-17T09:14:51Z;5516;6664.95;zing ƒ;20221857;;33;2400;45152-7
2022-04-17;2022-04-17T04:12:34Z;5987;5611.3;zing ƒ;20221856;;33;2231;29125-2
2022-04-17;2022-04-17T02:50:39Z;5188;4907.57;dollar $;20221855;;290;1200;42761-5
2022-04-17;2022-04-17T02:00:41Z;3715;2363.26;dollar $;20221854;;421;1979;53326-6
2022-04-17;2022-04-17T00:05:40Z;4465;13692.16;dollar $;20221853;;421;1979;70305-4
2022-04-16;2022-04-16T23:04:52Z;4465;4188;dollar $;20221852;;290;8521;60030-0
2022-04-16;2022-04-16T21:44:59Z;5764;7396;dollar $;20221851;;666;8800;52406-4
2022-04-16;2022-04-16T19:55:25Z;4465;10644.55;dollar $;20221850;;290;2231;67085-4
2022-04-16;2022-04-16T19:47:38Z;5243;2594.95;zing ƒ;20221849;;290;3321;47300-1
2022-04-16;2022-04-16T19:42:08Z;1121;1808.19;dollar $;20221848;;421;4425;36077-0
2022-04-16;2022-04-16T16:06:53Z;1455;7519;euro €;20221847;;666;9921;60708-3
2022-04-16;2022-04-16T15:02:32Z;2489;1984.55;dollar $;20221846;;290;2400;35458-1
2022-04-16;2022-04-16T14:46:42Z;5987;6645;dollar $;20221845;;666;1100;56398-4
2022-04-15;2022-04-15T23:51:22Z;3100;2208.53;british pound £;20221844;;33;4425;64854-1
2022-04-15;2022-04-15T21:39:33Z;1121;6514;dollar $;20221843;;421;2400;78808-0
2022-04-15;2022-04-15T18:46:36Z;4465;7663;dollar $;20221842;;33;8800;74730-1
2022-04-15;2022-04-15T09:14:59Z;3294;7009;zing ƒ;20221841;;290;1200;68760-9
2022-04-15;2022-04-15T07:10:56Z;5243;4240;dollar $;20221840;;666;8521;31854-2
2022-04-15;2022-04-15T06:22:44Z;1297;9222.23;dollar $;20221839;;290;5420;43501-3
2022-04-15;2022-04-15T05:27:08Z;2489;5473.54;dollar $;20221838;;290;4425;40212-3
2022-04-15;2022-04-15T03:31:37Z;2197;3130;zing ƒ;20221837;;33;5420;31396-3
2022-04-14;2022-04-14T22:47:15Z;5986;8266;zing ƒ;20221836;;421;8521;85939-2
2022-04-14;2022-04-14T16:44:35Z;4023;4191;zing ƒ;20221835;;666;4425;56758-9
2022-04-14;2022-04-14T09:56:32Z;5243;7471;zing ƒ;20221834;;33;8800;24820-9
2022-04-14;2022-04-14T07:44:41Z;2727;7497;dollar $;20221833;;290;5420;44252-5
2022-04-14;2022-04-14T04:49:54Z;2197;5826.29;dollar $;20221832;;666;9921;85686-8
2022-04-13;2022-04-13T21:30:29Z;5764;7673;zing ƒ;20221831;;33;5420;49203-3
2022-04-13;2022-04-13T21:26:20Z;3284;7292;zing ƒ;20221830;;666;1100;57634-9
2022-04-13;2022-04-13T18:36:04Z;5516;7766.37;zing ƒ;20221829;;33;1200;66316-7
2022-04-13;2022-04-13T15:48:12Z;5243;7049.88;euro €;20221828;;290;2400;28062-3
2022-04-13;2022-04-13T15:34:06Z;1297;3842;dollar $;20221827;;421;3321;49722-8
2022-04-13;2022-04-13T06:36:56Z;5832;7376.21;dollar $;20221826;;290;1100;74557-0
2022-04-13;2022-04-13T05:25:23Z;1121;5241.6;dollar $;20221825;;421;8800;48782-7
2022-04-13;2022-04-13T01:12:48Z;3795;4907;zing ƒ;20221824;;33;3321;69518-4
2022-04-12;2022-04-12T09:03:19Z;4465;8275.21;zing ƒ;20221823;;421;8521;66833-4
2022-04-12;2022-04-12T08:27:16Z;1297;6975;zing ƒ;20221822;;33;1002;62501-7
2022-04-12;2022-04-12T03:33:56Z;1945;2517.79;dollar $;20221821;;33;2400;52436-5
2022-04-12;2022-04-12T02:30:27Z;5243;6070;zing ƒ;20221820;;33;1200;62865-0
2022-04-12;2022-04-12T01:24:47Z;4465;4907;euro €;20221819;;421;6552;60586-1
2022-04-12;2022-04-12T00:40:54Z;3284;8053.71;dollar $;20221818;;33;1002;45244-1
2022-04-11;2022-04-11T22:20:30Z;2489;5249;dollar $;20221817;;421;9921;40803-0
2022-04-11;2022-04-11T18:06:48Z;4965;1940.43;zing ƒ;20221816;;421;4425;55991-3
2022-04-11;2022-04-11T13:28:24Z;5516;3553.8;dollar $;20221815;;290;1200;78368-5
2022-04-11;2022-04-11T08:48:14Z;3284;6458.67;dollar $;20221814;;33;1979;29280-0
2022-04-11;2022-04-11T05:01:11Z;4965;4698;dollar $;20221813;;33;6552;43509-5
2022-04-11;2022-04-11T01:27:50Z;2727;5353.18;dollar $;20221812;;666;3321;27519-7
